,Date,Close Price,Open Price,High Price,Low Price,Total Traded Quantity,Month,Year,VWAP,OHLC Avg Price,Day_Perc_Change,Trend
379,2018-04-24,1460.09,1535.8,1539.5,1448.45,7490000.0,4,2018,1742.971277727202,1495.9599999999998,-5.4788141106931754e-05,Slight or No change
380,2018-04-23,1517.86,1546.69,1548.0,1503.41,4470000.0,4,2018,1742.4140931919487,1528.99,0.03956605414734704,Slight or No change
381,2018-04-20,1527.49,1561.2,1561.2,1516.09,5540000.0,4,2018,1741.756800313554,1541.4950000000001,0.006344458645725082,Slight or No change
382,2018-04-19,1556.91,1543.22,1568.52,1539.06,6520000.0,4,2018,1741.0938770413804,1551.9274999999998,0.01926035522327485,Slight or No change
383,2018-04-18,1527.84,1514.65,1533.8,1504.11,5230000.0,4,2018,1740.4821540773569,1520.1,-0.018671599514422876,Slight or No change
384,2018-04-17,1503.83,1462.3,1507.19,1457.02,5110000.0,4,2018,1739.8207421445566,1482.585,-0.015714996334694753,Slight or No change
385,2018-04-16,1441.5,1445.0,1447.0,1427.48,2810000.0,4,2018,1739.362955121344,1440.245,-0.041447504039685334,Slight or No change
386,2018-04-13,1430.79,1449.13,1459.78,1424.52,3690000.0,4,2018,1738.7423952911681,1441.0549999999998,-0.0074297606659730064,Slight or No change
387,2018-04-12,1448.5,1439.5,1452.12,1435.06,3140000.0,4,2018,1738.2465486754552,1443.795,0.012377777311834759,Slight or No change
388,2018-04-11,1427.05,1439.44,1448.78,1424.89,3580000.0,4,2018,1737.6415846261614,1435.04,-0.014808422506040753,Slight or No change
389,2018-04-10,1436.22,1431.99,1438.38,1415.7,4280000.0,4,2018,1736.9426738900777,1430.5725,0.006425843523352404,Slight or No change
390,2018-04-09,1406.08,1425.03,1438.48,1402.57,4210000.0,4,2018,1736.1897621698756,1418.04,-0.020985642868084353,Slight or No change
391,2018-04-06,1405.23,1429.97,1452.5,1400.26,5880000.0,4,2018,1735.1412135090575,1421.99,-0.0006045175238961198,Slight or No change
392,2018-04-05,1451.75,1441.99,1459.56,1427.07,6410000.0,4,2018,1734.1658127097485,1445.0924999999997,0.03310490097706431,Slight or No change
393,2018-04-04,1410.57,1358.24,1415.39,1352.88,6980000.0,4,2018,1732.957519485591,1384.27,-0.028365765455484748,Slight or No change
394,2018-04-03,1392.05,1391.38,1414.0,1355.33,10230000.0,4,2018,1731.1020405839665,1388.19,-0.013129444125424494,Slight or No change
395,2018-04-02,1371.99,1417.62,1421.36,1355.0,10460000.0,4,2018,1729.1145949778308,1391.4924999999998,-0.014410401925218141,Slight or No change
396,2018-03-29,1447.34,1406.0,1455.47,1365.2,12580000.0,3,2018,1727.2515000525595,1418.5025,0.054920225366074105,Slight or No change
397,2018-03-28,1431.42,1447.0,1455.9,1386.17,13710000.0,3,2018,1725.1350106193674,1430.1225,-0.010999488717232886,Slight or No change
398,2018-03-27,1497.05,1572.4,1575.96,1482.32,7000000.0,3,2018,1724.3048817923268,1531.9325,0.04584957594556438,Slight or No change
399,2018-03-26,1555.86,1530.0,1556.99,1499.25,5620000.0,3,2018,1723.8141121761805,1535.5249999999999,0.03928392505260336,Slight or No change
400,2018-03-23,1495.56,1539.01,1549.02,1495.36,8010000.0,3,2018,1722.870192675044,1519.7375,-0.03875670047433566,Slight or No change
401,2018-03-22,1544.92,1565.47,1573.85,1542.4,6320000.0,3,2018,1722.291451169684,1556.6599999999999,0.03300435957099701,Slight or No change
402,2018-03-21,1581.86,1586.45,1590.0,1563.17,4750000.0,3,2018,1721.949025107674,1580.37,0.02391062320379045,Slight or No change
403,2018-03-20,1586.51,1550.34,1587.0,1545.41,4580000.0,3,2018,1721.6313389907764,1567.315,0.0029395774594465074,Slight or No change
404,2018-03-19,1544.93,1554.53,1561.66,1525.35,6580000.0,3,2018,1721.0378760393432,1546.6174999999998,-0.026208470164070796,Slight or No change
405,2018-03-16,1571.68,1583.45,1589.44,1567.5,5430000.0,3,2018,1720.6250626081644,1578.0175,0.01731470034241034,Slight or No change
406,2018-03-15,1582.32,1595.0,1596.91,1578.11,4070000.0000000005,3,2018,1720.3391327139643,1588.0849999999998,0.0067698259187620735,Slight or No change
407,2018-03-14,1591.0,1597.0,1606.44,1590.89,4260000.0,3,2018,1720.0598604106583,1596.3325000000002,0.005485616057434584,Slight or No change
408,2018-03-13,1588.18,1615.96,1617.54,1578.01,6530000.0,3,2018,1719.6248046436906,1599.9225000000001,-0.0017724701445631652,Slight or No change
409,2018-03-12,1598.39,1592.6,1605.33,1586.7,5170000.0,3,2018,1719.3089856043696,1595.7549999999999,0.006428742333992377,Slight or No change
410,2018-03-09,1578.89,1563.5,1578.94,1559.08,4530000.0,3,2018,1718.9892033823323,1570.1025,-0.012199776024624742,Slight or No change
411,2018-03-08,1551.86,1550.0,1554.88,1545.25,3860000.0,3,2018,1718.6655143450644,1550.4975,-0.017119622012933267,Slight or No change
412,2018-03-07,1545.0,1526.52,1545.9,1522.51,4170000.0,3,2018,1718.3029122917699,1534.9825,-0.004420501849393577,Slight or No change
413,2018-03-06,1537.64,1533.2,1542.13,1528.0,4560000.0,3,2018,1717.8913609591607,1535.2425,-0.004763754045307378,Slight or No change
414,2018-03-05,1523.61,1494.24,1525.38,1481.0,5230000.0,3,2018,1717.3850821134242,1506.0575,-0.00912437241486963,Slight or No change
415,2018-03-02,1500.25,1469.1,1501.05,1455.01,6590000.0,3,2018,1716.6744436994989,1481.3525,-0.015332007534736514,Slight or No change
416,2018-03-01,1493.45,1513.6,1518.49,1465.0,6840000.0,3,2018,1715.918728178934,1497.635,-0.004532577903682666,Slight or No change
417,2018-02-28,1512.45,1519.51,1528.7,1512.0,4520000.0,2,2018,1715.4645501819816,1518.165,0.01272222036224857,Slight or No change
418,2018-02-27,1511.98,1524.5,1526.78,1507.21,4810000.0,2,2018,1714.9823402997429,1517.6175,-0.0003107540745148629,Slight or No change
419,2018-02-26,1521.95,1509.2,1522.84,1507.0,4950000.0,2,2018,1714.5127306370996,1515.2475,0.006594002566171486,Slight or No change
420,2018-02-23,1500.0,1495.34,1500.0,1486.5,4420000.0,2,2018,1714.047750194938,1495.46,-0.014422287197345507,Slight or No change
421,2018-02-22,1485.34,1495.36,1502.54,1475.76,4860000.0,2,2018,1713.5039458994017,1489.75,-0.009773333333333412,Slight or No change
422,2018-02-21,1482.92,1485.0,1503.49,1478.92,6300000.0,2,2018,1712.7954153843152,1487.5825,-0.001629256601182072,Slight or No change
423,2018-02-20,1468.35,1446.49,1488.77,1446.49,6500000.0,2,2018,1712.022895754022,1462.525,-0.009825209721360695,Slight or No change
424,2018-02-16,1448.69,1457.37,1465.8,1446.56,4470000.0,2,2018,1711.4518326832392,1454.605,-0.013389178329417328,Slight or No change
425,2018-02-15,1461.76,1466.89,1468.94,1436.84,5650000.0,2,2018,1710.769281190581,1458.6075,0.00902194396316669,Slight or No change
426,2018-02-14,1451.05,1406.25,1452.06,1403.36,5960000.0,2,2018,1710.022518561401,1428.18,-0.007326784150612942,Slight or No change
427,2018-02-13,1414.51,1385.93,1419.72,1383.53,5920000.0,2,2018,1709.1809468098925,1400.9225,-0.025181764928844608,Slight or No change
428,2018-02-12,1386.23,1364.67,1393.81,1344.01,6740000.0,2,2018,1708.137226385872,1372.18,-0.019992789022346913,Slight or No change
429,2018-02-09,1339.6,1373.49,1383.5,1265.93,14140000.0,2,2018,1705.655328745267,1340.63,-0.03363799658065403,Slight or No change
430,2018-02-08,1350.5,1429.67,1433.75,1349.94,8580000.0,2,2018,1704.209930130963,1390.9650000000001,0.00813675724096763,Slight or No change
431,2018-02-07,1416.78,1449.0,1460.99,1415.15,7160000.0,2,2018,1703.2370606838456,1435.48,0.04907811921510552,Slight or No change
432,2018-02-06,1442.84,1361.46,1443.99,1351.79,11070000.0,2,2018,1701.8814765384725,1400.02,0.018393822611838084,Slight or No change
433,2018-02-05,1390.0,1402.62,1458.98,1320.72,11490000.0,2,2018,1700.2053296849786,1393.0800000000002,-0.03662221729367077,Slight or No change
434,2018-02-02,1429.95,1477.39,1498.0,1414.0,11130000.0,2,2018,1698.8056880618683,1454.835,0.02874100719424466,Slight or No change
435,2018-02-01,1390.0,1445.0,1459.88,1385.14,9110000.0,2,2018,1697.5021791871893,1420.005,-0.027938039791601144,Slight or No change
436,2018-01-31,1450.89,1451.3,1472.58,1450.04,6420000.0,1,2018,1696.7707540388337,1456.2025,0.04380575539568343,Slight or No change
437,2018-01-30,1437.82,1403.17,1439.25,1392.0,5870000.0,1,2018,1696.0704292598873,1418.06,-0.009008263893196755,Slight or No change
438,2018-01-29,1417.68,1409.18,1431.39,1400.44,5700000.0,1,2018,1695.34124994256,1414.6725000000001,-0.014007316632123512,Slight or No change
439,2018-01-26,1402.05,1392.01,1402.53,1380.91,4860000.0,1,2018,1694.6877105876097,1394.375,-0.011025055019468488,Slight or No change
440,2018-01-25,1377.95,1368.0,1378.34,1357.62,4750000.0,1,2018,1693.999399210354,1370.4775,-0.017189115937377375,Slight or No change
441,2018-01-24,1357.51,1374.82,1388.16,1338.0,6810000.0,1,2018,1692.9542962236615,1364.6225,-0.014833629667259318,Slight or No change
442,2018-01-23,1362.54,1338.09,1364.9,1337.34,5170000.0,1,2018,1692.1770347670592,1350.7175,0.003705313404689381,Slight or No change
443,2018-01-22,1327.31,1297.17,1327.45,1296.66,4139999.9999999995,1,2018,1691.491016935297,1312.1475,-0.02585612165514406,Slight or No change
444,2018-01-19,1294.58,1312.0,1313.0,1292.99,4580000.0,1,2018,1690.6671507688682,1303.1425,-0.024658896565233457,Slight or No change
445,2018-01-18,1293.32,1293.95,1304.6,1284.02,4030000.0000000005,1,2018,1689.9427470007058,1293.9724999999999,-0.0009732886341515812,Slight or No change
446,2018-01-17,1295.0,1312.24,1314.0,1280.88,5250000.0,1,2018,1689.0069777549113,1300.53,0.0012989824637368308,Slight or No change
447,2018-01-16,1304.86,1323.0,1339.94,1292.3,7220000.0,1,2018,1687.7593152915667,1315.0249999999999,0.007613899613899466,Slight or No change
448,2018-01-12,1305.2,1273.39,1305.76,1273.39,5440000.0,1,2018,1686.8254189272268,1289.4350000000002,0.0002605643517312739,Slight or No change
449,2018-01-11,1276.68,1259.74,1276.77,1256.46,3130000.0,1,2018,1686.2501463998278,1267.4125,-0.021851057309224653,Slight or No change
450,2018-01-10,1254.33,1245.15,1254.33,1237.23,2690000.0,1,2018,1685.7301216963187,1247.76,-0.01750634458125777,Slight or No change
451,2018-01-09,1252.7,1256.9,1259.33,1241.76,3660000.0,1,2018,1685.0219206313034,1252.6725000000001,-0.001299498537067456,Slight or No change
452,2018-01-08,1246.87,1236.0,1253.08,1232.03,4280000.0,1,2018,1684.185555193806,1241.995,-0.004653947473457487,Slight or No change
453,2018-01-05,1229.14,1217.51,1229.14,1210.0,3540000.0,1,2018,1683.4682555783643,1221.4475,-0.014219605893156295,Slight or No change
454,2018-01-04,1209.59,1205.0,1215.87,1204.66,3020000.0,1,2018,1682.8318520956086,1208.78,-0.0159054298127147,Slight or No change
455,2018-01-03,1204.2,1188.3,1205.49,1188.3,3110000.0,1,2018,1682.1708229641274,1196.5725,-0.004456055357600408,Slight or No change
456,2018-01-02,1189.01,1172.0,1190.0,1170.51,2690000.0,1,2018,1681.5824117007828,1180.38,-0.012614183690416891,Slight or No change
457,2017-12-29,1169.47,1182.35,1184.0,1167.5,2690000.0,12,2017,1680.9721166557388,1175.83,-0.01643383991724201,Slight or No change
458,2017-12-28,1186.1,1189.0,1190.1,1184.38,1840000.0,12,2017,1680.5690478424845,1187.395,0.014220116805048422,Slight or No change
459,2017-12-27,1182.26,1179.91,1187.29,1175.61,1870000.0,12,2017,1680.1569034255513,1181.2675,-0.0032375010538739923,Slight or No change
460,2017-12-26,1176.76,1168.36,1178.32,1160.55,2009999.9999999998,12,2017,1679.70977763637,1170.9975,-0.004652106981543835,Slight or No change
461,2017-12-22,1168.36,1172.08,1174.62,1167.83,1590000.0,12,2017,1679.350745534433,1170.7224999999999,-0.007138243991978044,Slight or No change
462,2017-12-21,1174.76,1175.9,1179.17,1167.64,2120000.0,12,2017,1678.878805472345,1174.3675,0.0054777637029683746,Slight or No change
463,2017-12-20,1177.62,1190.5,1191.0,1176.0,2370000.0,12,2017,1678.355243362832,1183.78,0.002434539820899584,Slight or No change
464,2017-12-19,1187.38,1189.15,1192.97,1179.14,2590000.0,12,2017,1677.7954577109829,1187.16,0.008287902719043672,Slight or No change
465,2017-12-18,1190.58,1187.37,1194.78,1180.91,2950000.0,12,2017,1677.163567164048,1188.4099999999999,0.0026950091798749742,Slight or No change
466,2017-12-15,1179.14,1179.03,1182.75,1169.33,4780000.0,12,2017,1676.1191719605504,1177.5625,-0.009608762115943303,Slight or No change
467,2017-12-14,1174.26,1163.71,1177.93,1162.45,3210000.0,12,2017,1675.4134026119682,1169.5875,-0.004138609495055845,Slight or No change
468,2017-12-13,1164.13,1170.0,1170.87,1160.27,2620000.0,12,2017,1674.8272095536913,1166.3175,-0.008626709587314485,Slight or No change
469,2017-12-12,1165.08,1166.51,1173.6,1161.61,2240000.0,12,2017,1674.3280319834923,1166.7,0.0008160600620203962,Slight or No change
470,2017-12-11,1168.92,1164.6,1169.9,1157.0,2360000.0,12,2017,1673.8071270291161,1165.105,0.003295911010402941,Slight or No change
471,2017-12-08,1162.0,1170.4,1172.79,1157.1,3050000.0,12,2017,1673.1263068508924,1165.5725,-0.005919994524860583,Slight or No change
472,2017-12-07,1159.79,1156.59,1163.19,1151.0,2510000.0,12,2017,1672.5649658222057,1157.6425,-0.0019018932874355077,Slight or No change
473,2017-12-06,1152.35,1137.99,1155.89,1136.08,2850000.0,12,2017,1671.91984674963,1145.5775,-0.006414954431405717,Slight or No change
474,2017-12-05,1141.57,1128.26,1159.27,1124.74,4080000.0,12,2017,1670.9799839289747,1138.46,-0.009354796719746594,Slight or No change
475,2017-12-04,1133.95,1173.85,1175.2,1128.0,5930000.0,12,2017,1669.600305388158,1152.75,-0.0066750177387281395,Slight or No change
476,2017-12-01,1162.35,1172.05,1179.65,1152.0,4110000.0000000005,12,2017,1668.698700612372,1166.5124999999998,0.025045195996296066,Slight or No change
477,2017-11-30,1176.75,1167.1,1178.57,1160.0,4510000.0,11,2017,1667.7410608029074,1170.605,0.012388695315524556,Slight or No change
478,2017-11-29,1161.27,1194.8,1194.8,1145.19,9260000.0,11,2017,1665.7248352815238,1174.0149999999999,-0.013154875717017234,Slight or No change
479,2017-11-28,1193.6,1204.88,1205.34,1188.52,4560000.0,11,2017,1664.801106172098,1198.085,0.027840209425887164,Slight or No change
480,2017-11-27,1195.83,1202.66,1213.41,1191.15,6740000.0,11,2017,1663.4488007136165,1200.7624999999998,0.0018682975871313623,Slight or No change
481,2017-11-24,1186.0,1160.7,1186.84,1160.7,3530000.0,11,2017,1662.7288298190456,1173.56,-0.008220231972771996,Slight or No change
482,2017-11-22,1156.16,1141.0,1160.27,1141.0,3560000.0,11,2017,1661.9596251194296,1149.6075,-0.025160202360876793,Slight or No change
483,2017-11-21,1139.49,1132.86,1140.0,1128.2,2480000.0,11,2017,1661.407538730954,1135.1375,-0.014418419595903731,Slight or No change
484,2017-11-20,1126.31,1129.77,1133.42,1122.55,2160000.0,11,2017,1660.9155201522271,1128.0125,-0.011566578030522523,Slight or No change
485,2017-11-17,1129.88,1138.28,1138.8,1125.81,2410000.0,11,2017,1660.3712806130477,1133.1925,0.0031696424607792206,Slight or No change
486,2017-11-16,1137.29,1130.16,1138.16,1130.05,2210000.0,11,2017,1659.8801432613627,1133.915,0.006558218571883545,Slight or No change
487,2017-11-15,1126.69,1127.01,1131.75,1121.63,3930000.0,11,2017,1658.991368639377,1126.77,-0.009320402008282769,Slight or No change
488,2017-11-14,1136.84,1130.11,1138.0,1123.89,3140000.0,11,2017,1658.2968801809548,1132.21,0.0090086891691592,Slight or No change
489,2017-11-13,1129.17,1123.0,1139.9,1122.34,2920000.0,11,2017,1657.6432308681617,1128.6025,-0.006746771753280867,Slight or No change
490,2017-11-10,1125.35,1126.1,1131.75,1124.06,2180000.0,11,2017,1657.1527645176698,1126.815,-0.0033830158434957625,Slight or No change
491,2017-11-09,1129.13,1125.96,1129.62,1115.77,3730000.0,11,2017,1656.321615097652,1125.12,0.003358954991780516,Slight or No change
492,2017-11-08,1132.88,1122.82,1135.54,1119.11,2580000.0,11,2017,1655.7523258382444,1127.5874999999999,0.003321141055502963,Slight or No change
493,2017-11-07,1123.17,1124.74,1130.6,1117.5,2690000.0,11,2017,1655.149083417898,1124.0025,-0.008571075489019142,Slight or No change
494,2017-11-06,1120.66,1109.15,1125.41,1108.77,3380000.0,11,2017,1654.3894733190655,1115.9975,-0.0022347462984232402,Slight or No change
495,2017-11-03,1111.6,1091.15,1112.68,1088.52,3750000.0,11,2017,1653.5349702355963,1100.9875000000002,-0.008084521621187668,Slight or No change
496,2017-11-02,1094.22,1097.81,1101.93,1086.87,3680000.0,11,2017,1652.6722205874955,1095.2075,-0.015635120546959258,Slight or No change
497,2017-11-01,1103.68,1105.4,1108.97,1096.74,3760000.0,11,2017,1651.808346125517,1103.6975,0.008645427793313898,Slight or No change
498,2017-10-31,1105.28,1109.0,1110.54,1101.12,3480000.0,10,2017,1651.0135486176116,1106.485,0.0014496955639315967,Slight or No change
499,2017-10-30,1110.85,1095.01,1122.79,1093.56,6610000.0,10,2017,1649.525581583367,1105.5524999999998,0.005039447017950227,Slight or No change
500,2017-10-27,1100.95,1058.14,1105.58,1050.55,16570000.0,10,2017,1645.7634248429313,1078.805,-0.00891209434217033,Slight or No change
501,2017-10-26,972.43,980.33,982.9,968.55,5620000.0,10,2017,1644.200869574194,976.0525,-0.116735546573414,Slight or No change
502,2017-10-25,972.91,978.0,984.44,966.24,3030000.0,10,2017,1643.3620293716158,975.3975,0.0004936087944633627,Slight or No change
